gene_ncbi,citation_count,pub_count_previous,year
1544,30.0,2,1987
1555,70.0,0,1987
1559,117.0,0,1987
1583,26.0,2,1987
1584,204.0,0,1987
1586,395.0,1,1987
1588,48.0,0,1987
1589,113.0,2,1987
1604,261.0,1,1987
1621,107.0,2,1987
1635,3.0,0,1987
1738,122.0,1,1987
1769,33.0,1,1987
1791,8.0,3,1987
1811,133.0,6,1987
1950,109.0,8,1987
1956,118.0,14,1987
1965,94.0,0,1987
1977,75.0,0,1987
1991,28.0,6,1987
2006,155.5,3,1987
2026,21.0,2,1987
2041,394.0,0,1987
2052,26.0,0,1987
2064,85.0,2,1987
2078,194.5,0,1987
2098,2.0,9,1987
2099,148.0,1,1987
2147,123.5,16,1987
2152,171.5,2,1987
2165,2.0,0,1987
2169,244.0,0,1987
2244,131.5,25,1987
2247,116.0,0,1987
2249,331.0,0,1987
2335,148.5,23,1987
2488,130.0,1,1987
2533,42.0,0,1987
2534,17.0,0,1987
2539,47.0,11,1987
2597,340.0,9,1987
2638,23.0,6,1987
2641,102.0,3,1987
2643,6.0,1,1987
2671,15.0,0,1987
2688,59.0,30,1987
2691,62.0,6,1987
2717,43.0,5,1987
2746,20.0,0,1987
2908,39.0,4,1987
2922,17.0,3,1987
2938,159.0,0,1987
2990,169.0,4,1987
3035,78.0,1,1987
3040,188.5,19,1987
3043,152.5,16,1987
3045,22.0,0,1987
3048,3.0,2,1987
3055,262.0,0,1987
3069,194.0,0,1987
3107,13.0,2,1987
3118,95.5,0,1987
3145,196.0,2,1987
3240,103.0,15,1987
3263,11.0,5,1987
3265,49.0,3,1987
3308,80.5,4,1987
3312,4.0,0,1987
3381,390.0,1,1987
3426,100.0,0,1987
3456,190.0,7,1987
3458,28.0,6,1987
3481,137.0,5,1987
3482,822.0,0,1987
3552,144.0,1,1987
3553,78.0,0,1987
3558,79.0,15,1987
3559,452.0,1,1987
3562,138.0,0,1987
3567,270.0,1,1987
3576,711.5,0,1987
3630,99.0,31,1987
3643,73.0,7,1987
3683,140.5,4,1987
3689,39.0,1,1987
3700,163.5,1,1987
3815,1458.0,0,1987
3845,43.0,9,1987
3855,307.0,0,1987
3880,49.0,0,1987
3906,50.5,0,1987
3912,174.0,0,1987
3931,27.0,7,1987
3945,48.0,4,1987
3949,286.5,8,1987
3956,33.0,1,1987
3990,89.0,2,1987
4000,102.0,0,1987
4018,1660.0,2,1987
4023,478.0,4,1987
4048,100.0,1,1987
4057,47.0,3,1987
4069,41.0,5,1987
4099,43.0,2,1987
4118,138.0,0,1987
4155,57.0,7,1987
4255,33.0,0,1987
4267,32.0,2,1987
4295,31.0,0,1987
4353,49.0,1,1987
4594,34.0,3,1987
4602,102.0,7,1987
4609,60.0,22,1987
4613,34.0,9,1987
4684,218.0,0,1987
4696,9.0,0,1987
4747,89.5,0,1987
4758,36.0,4,1987
4852,130.0,2,1987
4893,123.0,9,1987
4907,74.0,0,1987
4914,54.0,2,1987
4922,110.0,3,1987
4942,54.0,4,1987
4953,41.5,1,1987
5005,39.0,0,1987
5009,35.0,6,1987
5034,206.0,0,1987
5047,58.0,2,1987
5054,105.0,0,1987
5055,94.0,0,1987
5069,8.0,5,1987
5091,30.0,1,1987
5104,61.0,1,1987
5111,472.0,0,1987
5154,115.0,0,1987
5241,387.0,1,1987
5243,266.0,1,1987
5251,37.0,0,1987
5256,60.0,0,1987
5292,29.5,0,1987
5304,106.0,0,1987
5339,127.0,0,1987
5340,110.0,12,1987
5345,41.0,7,1987
5354,69.0,5,1987
5424,77.0,0,1987
5428,25.0,0,1987
5443,4.0,13,1987
5617,29.0,6,1987
5624,113.5,4,1987
5660,30.5,2,1987
5744,958.5,0,1987
5763,13.0,0,1987
5788,286.0,1,1987
5805,16.0,1,1987
5860,45.0,5,1987
5948,120.0,0,1987
5949,36.0,1,1987
5950,14.5,2,1987
5972,67.0,15,1987
5979,341.0,0,1987
6098,157.0,0,1987
6237,216.0,0,1987
6279,226.0,0,1987
6342,52.0,0,1987
6439,183.0,0,1987
6462,109.5,2,1987
6513,91.0,0,1987
6520,87.0,3,1987
6647,314.0,2,1987
6648,88.0,1,1987
6649,244.0,0,1987
6690,54.5,2,1987
6709,36.5,0,1987
6714,91.0,6,1987
6779,28.0,1,1987
6855,45.0,0,1987
6863,34.0,4,1987
6898,54.0,0,1987
6899,85.0,0,1987
6950,45.5,0,1987
7018,71.0,9,1987
7037,185.0,8,1987
7038,63.0,5,1987
7042,346.0,0,1987
7054,145.0,1,1987
7056,200.0,1,1987
7057,303.0,3,1987
7070,119.5,13,1987
7076,56.5,4,1987
7114,82.0,1,1987
7124,702.0,13,1987
7138,107.0,0,1987
7157,210.0,7,1987
7171,45.0,0,1987
7173,90.0,0,1987
7174,37.0,0,1987
7175,53.0,0,1987
7187,38.0,0,1987
7276,15.0,4,1987
7299,418.0,0,1987
7345,91.0,1,1987
7369,263.0,2,1987
7388,32.0,0,1987
7389,42.0,4,1987
7432,47.0,6,1987
7448,75.0,7,1987
7450,46.0,9,1987
7471,35.0,1,1987
7525,165.0,1,1987
8361,75.0,0,1987
8424,45.0,2,1987
8513,128.0,0,1987
8795,42.0,1,1987
8991,42.0,1,1987
9622,283.0,1,1987
10136,33.0,0,1987
10153,35.0,0,1987
22882,162.0,2,1987
23038,184.0,0,1987
23644,48.0,0,1987
28491,46.0,0,1987
28925,94.0,0,1987
28936,157.0,0,1987
30816,48.0,0,1987
51083,32.0,1,1987
54474,124.0,0,1987
55379,310.0,1,1987
57819,210.0,0,1987
63036,13.5,0,1987
79811,306.5,2,1987
85443,115.0,0,1987
338412,107.0,1,1987
389058,191.0,0,1987
730249,15.0,0,1987
2,15.0,13,1988
12,857.0,4,1988
28,65.0,5,1988
53,113.5,3,1988
55,84.0,3,1988
100,65.0,20,1988
189,66.0,0,1988
207,58.0,1,1988
216,129.0,0,1988
217,31.0,2,1988
240,223.0,0,1988
246,129.5,1,1988
248,159.0,4,1988
250,120.0,5,1988
251,157.0,2,1988
283,71.5,6,1988
302,36.0,0,1988
308,94.0,1,1988
309,125.0,0,1988
335,157.0,20,1988
336,17.0,13,1988
338,66.0,31,1988
344,68.0,11,1988
348,270.0,23,1988
351,1029.0,6,1988
354,32.0,3,1988
367,296.0,0,1988
374,306.0,0,1988
383,62.0,1,1988
435,30.5,3,1988
462,72.5,16,1988
488,327.0,0,1988
567,34.0,4,1988
596,293.0,1,1988
597,114.0,4,1988
613,36.0,5,1988
669,17.0,3,1988
673,137.0,0,1988
718,35.0,6,1988
722,38.5,2,1988
728,21.0,3,1988
730,152.0,1,1988
731,8.0,3,1988
735,43.0,2,1988
760,110.0,13,1988
796,20.5,12,1988
801,199.0,3,1988
831,23.0,0,1988
866,25.0,4,1988
875,107.0,3,1988
911,99.0,2,1988
914,52.5,10,1988
916,48.0,0,1988
919,212.0,0,1988
920,296.0,11,1988
923,4.0,3,1988
924,98.0,1,1988
925,149.0,5,1988
929,324.0,0,1988
930,111.0,0,1988
931,81.5,0,1988
947,90.0,0,1988
973,41.0,2,1988
974,219.0,0,1988
983,771.0,1,1988
1030,46.0,0,1988
1071,70.5,3,1988
1081,0.0,2,1988
1084,119.0,5,1988
1113,214.0,4,1988
1191,300.0,0,1988
1277,83.0,1,1988
1278,77.5,5,1988
1281,153.0,0,1988
1301,13.0,0,1988
1378,85.0,10,1988
1392,74.0,2,1988
1435,121.0,4,1988
1436,116.0,5,1988
1440,41.0,6,1988
1443,14.0,6,1988
1469,74.0,1,1988
1471,165.0,5,1988
1493,240.0,0,1988
1509,62.0,4,1988
1512,36.0,0,1988
1514,104.0,1,1988
1528,42.0,4,1988
1537,13.5,1,1988
1555,60.0,1,1988
1559,120.5,2,1988
1565,167.5,0,1988
1576,192.0,0,1988
1604,37.0,4,1988
1621,82.0,3,1988
1622,24.0,1,1988
1629,51.0,0,1988
1633,108.0,0,1988
1636,693.0,9,1988
1667,36.0,0,1988
1719,33.0,9,1988
1727,16.0,2,1988
1756,1385.0,0,1988
1791,28.0,5,1988
1810,180.0,0,1988
1938,15.0,2,1988
1950,89.0,9,1988
1959,303.0,0,1988
1991,66.0,9,1988
2006,93.0,5,1988
2026,23.0,4,1988
2035,129.0,2,1988
2056,501.5,10,1988
2078,36.0,2,1988
2086,33.0,2,1988
2098,25.0,10,1988
2113,67.0,0,1988
2123,120.0,0,1988
2147,110.5,20,1988
2152,118.0,8,1988
2155,23.0,0,1988
2157,22.0,1,1988
2161,26.0,6,1988
2162,122.5,3,1988
2209,136.5,0,1988
2212,41.0,0,1988
2214,446.0,0,1988
2232,83.0,0,1988
2244,36.0,27,1988
2250,420.0,0,1988
2268,77.0,3,1988
2348,2.0,0,1988
2353,650.5,4,1988
2488,100.0,2,1988
2539,139.0,12,1988
2548,171.0,1,1988
2592,64.0,1,1988
2596,118.0,0,1988
2597,271.0,11,1988
2641,175.0,4,1988
2688,97.0,34,1988
2689,30.0,0,1988
2720,99.0,2,1988
2735,305.5,0,1988
2746,25.0,1,1988
2778,389.0,0,1988
2799,39.0,0,1988
2815,10.0,0,1988
2875,8.0,4,1988
2908,179.0,6,1988
2922,36.0,6,1988
2990,13.0,5,1988
2993,53.0,3,1988
3009,69.0,1,1988
3015,63.0,0,1988
3040,44.0,21,1988
3043,52.5,20,1988
3047,55.0,13,1988
3049,28.0,0,1988
3053,67.5,0,1988
3082,666.0,0,1988
3098,121.0,5,1988
3106,178.5,8,1988
3107,72.0,3,1988
3133,228.0,0,1988
3150,20.0,1,1988
3151,23.0,1,1988
3159,189.0,0,1988
3240,51.0,16,1988
3249,146.0,0,1988
3251,46.0,12,1988
3263,12.0,7,1988
3308,57.0,6,1988
3329,34.0,0,1988
3371,70.0,0,1988
3375,45.0,0,1988
3383,678.0,0,1988
3479,204.0,6,1988
3481,95.5,9,1988
3482,150.0,1,1988
3484,50.0,1,1988
3512,1.0,3,1988
3552,76.0,2,1988
3553,46.0,1,1988
3558,25.5,18,1988
3559,8.0,2,1988
3562,133.0,2,1988
3565,14.0,0,1988
3569,285.0,2,1988
3576,279.0,2,1988
3624,247.0,0,1988
3630,241.0,34,1988
3643,102.0,10,1988
3659,889.0,0,1988
3674,35.0,0,1988
3684,254.0,0,1988
3700,260.0,5,1988
3713,76.0,0,1988
3725,620.0,0,1988
3726,218.0,0,1988
3815,64.0,1,1988
3827,98.0,4,1988
3845,1241.5,10,1988
3858,99.0,0,1988
3875,117.0,1,1988
3880,165.0,1,1988
3906,39.0,2,1988
3913,25.0,0,1988
3915,127.0,0,1988
3920,177.0,0,1988
3932,100.0,3,1988
3938,241.0,1,1988
3949,51.0,12,1988
3958,217.0,0,1988
3960,335.0,0,1988
3990,131.5,3,1988
4018,123.0,3,1988
4051,174.0,8,1988
4057,26.0,4,1988
4059,10.0,1,1988
4069,63.5,6,1988
4118,30.0,1,1988
4128,94.5,2,1988
4168,91.5,1,1988
4179,227.0,0,1988
4199,9.0,2,1988
4222,10.0,0,1988
4267,61.0,3,1988
4311,174.0,2,1988
4314,235.0,0,1988
4353,76.0,4,1988
4582,533.0,0,1988
4594,63.0,4,1988
4599,63.0,0,1988
4602,68.0,8,1988
4608,12.0,1,1988
4609,31.5,26,1988
4610,80.0,1,1988
4632,17.0,0,1988
4634,32.0,0,1988
4635,29.0,0,1988
4654,20.0,0,1988
4684,227.0,1,1988
4703,47.5,0,1988
4744,33.0,0,1988
4747,20.0,2,1988
4758,197.0,5,1988
4804,295.0,4,1988
4907,46.5,1,1988
4942,89.0,5,1988
5009,61.0,7,1988
5034,40.5,1,1988
5047,149.0,4,1988
5053,61.0,4,1988
5054,100.0,3,1988
5055,33.0,2,1988
5154,181.0,1,1988
5155,225.0,10,1988
5179,31.0,3,1988
5211,7.0,1,1988
5225,80.0,1,1988
5243,442.0,5,1988
5244,266.0,1,1988
5265,33.0,17,1988
5270,63.0,0,1988
5284,16.0,0,1988
5292,42.0,2,1988
5313,49.0,0,1988
5319,39.0,6,1988
5327,10.0,7,1988
5335,81.0,0,1988
5340,43.0,14,1988
5345,47.5,13,1988
5409,78.0,1,1988
5422,401.0,8,1988
5423,73.0,1,1988
5424,131.5,1,1988
5443,53.5,15,1988
5452,393.0,0,1988
5454,39.0,0,1988
5473,184.5,6,1988
5539,8.0,3,1988
5553,115.0,1,1988
5573,50.0,0,1988
5617,12.0,8,1988
5618,78.0,0,1988
5620,37.0,0,1988
5660,14.0,4,1988
5670,44.5,0,1988
5697,31.0,1,1988
5741,73.5,9,1988
5788,308.0,3,1988
5861,7.0,0,1988
5898,15.0,0,1988
5947,52.0,0,1988
5949,31.0,2,1988
5972,9.0,18,1988
5979,354.5,1,1988
6007,65.0,0,1988
6029,62.0,2,1988
6050,87.0,2,1988
6120,15.0,1,1988
6194,19.0,0,1988
6205,12.0,0,1988
6218,61.0,0,1988
6317,53.0,0,1988
6440,89.0,0,1988
6447,22.0,0,1988
6476,11.0,4,1988
6520,55.5,5,1988
6632,138.0,0,1988
6635,25.5,0,1988
6647,15.0,5,1988
6648,84.5,2,1988
6651,12.0,0,1988
6678,116.5,0,1988
6690,9.0,4,1988
6734,11.0,1,1988
6737,75.0,2,1988
6741,129.0,1,1988
6863,30.0,6,1988
6906,54.0,3,1988
6917,34.0,0,1988
7019,277.0,0,1988
7020,546.0,0,1988
7031,44.0,0,1988
7040,578.0,0,1988
7042,147.0,1,1988
7043,382.0,0,1988
7054,73.0,2,1988
7056,30.0,4,1988
7067,208.0,3,1988
7070,7.5,15,1988
7124,72.0,16,1988
7132,71.0,0,1988
7141,26.0,0,1988
7157,211.5,8,1988
7168,61.0,0,1988
7175,17.0,1,1988
7276,68.0,5,1988
7299,116.0,1,1988
7314,10.0,0,1988
7372,69.0,1,1988
7390,79.0,0,1988
7421,819.0,0,1988
7431,104.5,2,1988
7432,18.0,8,1988
7441,49.0,0,1988
7448,44.0,9,1988
7471,104.0,2,1988
7525,9.0,2,1988
7980,41.0,1,1988
8349,45.0,1,1988
8513,63.0,1,1988
8634,14.0,0,1988
8718,71.0,0,1988
8843,77.0,0,1988
8879,120.0,0,1988
8894,116.0,0,1988
9168,30.0,0,1988
9622,8.0,2,1988
10072,37.0,4,1988
10084,54.0,0,1988
10136,18.0,1,1988
10204,20.0,1,1988
10367,23.0,0,1988
10468,241.0,0,1988
10657,157.0,0,1988
10724,57.5,3,1988
10959,74.0,0,1988
23498,153.0,0,1988
23545,54.0,4,1988
26191,320.0,0,1988
26871,144.0,0,1988
28695,49.0,0,1988
51270,6.0,0,1988
54205,18.0,1,1988
54474,193.0,1,1988
54704,99.0,0,1988
79718,166.0,0,1988
91107,26.0,0,1988
170589,76.0,25,1988
259266,12.0,1,1988
286077,98.0,0,1988
338412,350.0,2,1988
373156,114.0,4,1988
441531,58.0,0,1988
728378,161.0,2,1988
1,3.0,2,1989
2,23.0,15,1989
12,30.0,6,1989
25,38.0,12,1989
29,39.0,0,1989
30,11.0,1,1989
43,87.0,2,1989
49,46.5,2,1989
53,51.5,5,1989
95,55.0,6,1989
100,75.5,23,1989
142,27.0,6,1989
153,313.0,1,1989
154,29.0,3,1989
155,1023.0,0,1989
174,71.0,13,1989
183,109.0,9,1989
191,38.5,4,1989
197,77.0,7,1989
213,23.0,25,1989
217,435.0,3,1989
231,53.5,2,1989
240,171.0,3,1989
246,26.0,3,1989
251,34.5,3,1989
283,116.5,8,1989
290,462.0,3,1989
309,17.0,1,1989
310,152.0,0,1989
335,82.0,24,1989
337,24.0,6,1989
338,71.0,35,1989
348,43.0,25,1989
351,430.0,7,1989
354,81.5,6,1989
367,267.0,3,1989
410,184.0,3,1989
412,97.0,4,1989
435,23.0,5,1989
440,43.0,1,1989
462,51.0,21,1989
567,75.0,8,1989
590,45.0,3,1989
593,11.0,0,1989
627,1304.0,0,1989
632,215.5,2,1989
633,635.0,0,1989
669,22.0,4,1989
686,72.0,0,1989
717,54.0,6,1989
722,24.0,6,1989
728,95.0,4,1989
729,87.0,0,1989
732,4.0,0,1989
735,63.0,3,1989
765,21.0,1,1989
793,21.5,0,1989
801,19.0,6,1989
814,34.0,0,1989
826,63.0,0,1989
831,89.5,1,1989
866,32.5,5,1989
909,89.5,1,1989
911,50.0,3,1989
914,15.0,15,1989
920,107.0,16,1989
924,23.0,2,1989
925,57.0,7,1989
929,131.0,3,1989
931,97.0,2,1989
943,134.0,1,1989
960,515.0,2,1989
963,15.0,2,1989
966,104.0,0,1989
967,10.0,0,1989
983,339.0,2,1989
995,168.0,0,1989
999,1230.0,0,1989
1048,201.0,0,1989
1066,25.0,1,1989
1081,10.0,3,1989
1084,27.0,9,1989
1104,316.0,1,1989
1113,18.0,6,1989
1132,5.0,0,1989
1152,16.0,2,1989
1191,301.0,1,1989
1277,40.0,2,1989
1278,50.0,9,1989
1280,83.0,6,1989
1281,22.0,2,1989
1302,62.5,0,1989
1305,18.0,0,1989
1359,72.0,0,1989
1368,118.0,0,1989
1369,26.0,0,1989
1378,91.5,11,1989
1386,379.0,0,1989
1401,117.0,12,1989
1436,62.0,7,1989
1440,86.5,9,1989
1448,50.0,1,1989
1460,84.0,0,1989
1462,323.0,0,1989
1471,61.5,6,1989
1475,15.0,0,1989
1510,87.0,0,1989
1511,114.0,4,1989
1512,3.0,1,1989
1528,57.5,5,1989
1544,120.0,3,1989
1548,34.0,0,1989
1555,109.0,2,1989
1557,18.0,0,1989
1565,354.5,2,1989
1576,345.0,1,1989
1577,92.0,0,1989
1583,93.0,3,1989
1584,414.0,1,1989
1586,46.0,3,1989
1629,29.0,1,1989
1633,22.0,1,1989
1636,85.5,11,1989
1644,96.0,0,1989
1655,22.0,0,1989
1719,78.0,10,1989
1756,325.0,2,1989
1773,60.0,0,1989
1806,24.0,0,1989
1811,46.0,8,1989
1813,500.0,0,1989
1906,384.0,0,1989
1908,184.0,0,1989
1917,54.0,0,1989
1938,65.0,3,1989
1950,81.0,11,1989
1956,97.0,15,1989
1990,13.0,1,1989
1991,176.0,12,1989
2006,81.0,8,1989
2020,23.0,0,1989
2026,32.0,5,1989
2028,49.0,0,1989
2052,25.0,1,1989
2057,217.0,0,1989
2064,6063.0,3,1989
2067,42.0,1,1989
2147,38.0,26,1989
2152,634.5,9,1989
2158,123.0,4,1989
2160,108.0,1,1989
2161,39.0,8,1989
2165,36.5,1,1989
2167,102.0,0,1989
2191,30.0,0,1989
2208,83.0,1,1989
2212,304.0,1,1989
2214,158.0,1,1989
2224,27.0,0,1989
2241,47.0,0,1989
2244,34.0,30,1989
2246,19.0,3,1989
2247,466.0,2,1989
2248,77.0,5,1989
2252,944.0,0,1989
2312,117.0,1,1989
2348,176.5,1,1989
2353,123.0,7,1989
2520,9.0,8,1989
2538,17.0,1,1989
2539,24.0,15,1989
2597,23.0,13,1989
2638,14.0,8,1989
2641,153.0,5,1989
2643,27.0,2,1989
2668,935.0,0,1989
2688,228.0,38,1989
2690,415.5,0,1989
2691,76.0,7,1989
2695,65.0,1,1989
2717,128.0,7,1989
2720,117.0,3,1989
2739,0.0,4,1989
2779,15.0,0,1989
2796,51.0,7,1989
2811,64.0,0,1989
2815,157.0,1,1989
2908,38.0,7,1989
2919,133.0,0,1989
2944,107.0,2,1989
2971,38.0,0,1989
2994,118.0,1,1989
2995,46.0,3,1989
2997,42.0,0,1989
3014,135.0,0,1989
3040,37.5,22,1989
3043,261.0,22,1989
3046,142.0,7,1989
3047,2.0,14,1989
3082,664.0,1,1989
3105,229.0,4,1989
3106,134.5,10,1989
3107,45.0,4,1989
3112,37.0,0,1989
3117,137.0,1,1989
3119,56.0,0,1989
3120,25.0,0,1989
3122,30.0,7,1989
3123,49.0,0,1989
3137,46.0,0,1989
3145,62.0,3,1989
3150,36.0,3,1989
3159,69.0,1,1989
3215,64.0,0,1989
3240,16.0,17,1989
3251,32.0,18,1989
3273,36.0,1,1989
3283,241.0,0,1989
3292,36.0,0,1989
3329,47.0,1,1989
3375,132.0,1,1989
3383,201.0,2,1989
3425,33.0,0,1989
3426,39.0,2,1989
3456,12.0,8,1989
3459,22.0,0,1989
3479,14.0,8,1989
3481,80.0,12,1989
3484,34.0,2,1989
3485,271.0,0,1989
3553,179.0,5,1989
3558,24.0,28,1989
3560,758.0,1,1989
3562,5.0,3,1989
3565,160.0,2,1989
3569,22.0,9,1989
3574,171.5,0,1989
3576,86.0,5,1989
3630,121.5,37,1989
3643,108.5,13,1989
3659,75.0,1,1989
3660,37.0,0,1989
3683,1641.0,10,1989
3700,95.0,10,1989
3815,74.0,3,1989
3827,16.0,7,1989
3860,32.0,0,1989
3875,41.0,2,1989
3880,231.0,2,1989
3912,6.0,1,1989
3932,76.0,6,1989
3945,43.0,5,1989
3948,16.0,1,1989
3949,81.5,18,1989
3976,75.0,0,1989
4004,253.0,0,1989
4023,140.0,5,1989
4035,310.5,0,1989
4051,125.0,10,1989
4067,154.0,1,1989
4069,106.0,9,1989
4099,45.0,3,1989
4118,26.0,2,1989
4128,131.0,6,1989
4133,28.0,1,1989
4137,403.0,1,1989
4155,183.0,9,1989
4162,393.0,0,1989
4168,20.0,3,1989
4241,38.0,3,1989
4267,97.0,4,1989
4282,310.0,1,1989
4295,16.0,1,1989
4298,4.0,0,1989
4306,21.0,1,1989
4311,111.0,3,1989
4312,176.0,1,1989
4316,222.0,0,1989
4342,102.0,3,1989
4353,80.0,5,1989
4477,44.0,2,1989
4485,60.0,0,1989
4594,107.0,6,1989
4602,24.0,10,1989
4609,86.0,32,1989
4610,22.0,3,1989
4613,381.0,12,1989
4624,96.0,0,1989
4633,45.5,0,1989
4634,37.0,1,1989
4654,784.0,1,1989
4668,34.0,1,1989
4691,127.0,0,1989
4763,201.0,0,1989
4804,295.0,5,1989
4852,16.0,5,1989
4869,135.0,0,1989
4878,31.0,2,1989
4879,220.0,0,1989
4914,333.0,3,1989
4915,525.0,0,1989
4953,36.0,5,1989
5008,179.0,1,1989
5009,35.0,8,1989
5053,28.5,5,1989
5054,17.0,5,1989
5055,114.0,3,1989
5104,29.0,2,1989
5111,87.0,1,1989
5159,431.0,0,1989
5184,111.0,0,1989
5199,41.0,0,1989
5213,19.0,0,1989
5225,36.0,2,1989
5232,129.0,0,1989
5243,349.5,6,1989
5265,57.0,23,1989
5267,4.0,0,1989
5304,31.0,1,1989
5319,293.0,8,1989
5327,49.0,9,1989
5354,151.0,6,1989
5367,38.0,1,1989
5443,16.0,17,1989
5473,66.5,8,1989
5534,59.0,0,1989
5551,56.0,2,1989
5552,11.0,0,1989
5553,29.0,3,1989
5617,13.0,10,1989
5624,73.0,6,1989
5670,35.5,3,1989
5697,117.0,2,1989
5731,79.0,0,1989
5744,90.5,2,1989
5763,13.0,1,1989
5788,144.0,5,1989
5816,36.0,0,1989
5858,50.0,2,1989
5864,9.0,0,1989
5906,60.0,1,1989
5914,408.0,0,1989
5916,804.0,0,1989
5925,37.0,0,1989
5949,33.5,3,1989
5972,72.0,23,1989
5979,164.5,3,1989
6029,7.0,3,1989
6036,114.0,2,1989
6037,129.5,2,1989
6076,339.0,0,1989
6098,40.0,3,1989
6160,4.0,0,1989
6218,29.0,1,1989
6272,31.0,0,1989
6279,112.0,1,1989
6280,101.0,0,1989
6285,33.0,1,1989
6326,33.0,0,1989
6347,432.0,0,1989
6401,1996.0,0,1989
6402,339.0,0,1989
6403,824.5,0,1989
6439,134.0,1,1989
6440,104.0,1,1989
6447,54.0,2,1989
6462,101.5,6,1989
6521,310.0,0,1989
6609,128.0,0,1989
6628,29.0,0,1989
6648,19.0,4,1989
6693,151.0,0,1989
6696,134.0,0,1989
6708,38.0,0,1989
6714,36.0,8,1989
6779,65.0,4,1989
6855,142.0,1,1989
6886,248.0,0,1989
6897,10.0,2,1989
6906,44.0,5,1989
6919,183.0,0,1989
6947,50.0,0,1989
6950,83.0,2,1989
6966,52.0,0,1989
7019,101.0,1,1989
7035,457.0,0,1989
7037,34.0,10,1989
7038,49.0,8,1989
7040,401.0,1,1989
7043,185.0,1,1989
7049,323.0,0,1989
7057,54.0,5,1989
7067,240.0,4,1989
7068,187.0,1,1989
7070,2.0,19,1989
7076,45.0,6,1989
7077,606.0,0,1989
7086,17.0,0,1989
7114,49.0,2,1989
7123,51.0,1,1989
7124,449.0,24,1989
7141,37.0,1,1989
7150,62.0,0,1989
7157,2898.0,10,1989
7167,50.0,7,1989
7181,94.0,0,1989
7253,496.0,0,1989
7295,24.0,0,1989
7298,44.0,2,1989
7299,117.5,3,1989
7345,757.0,3,1989
7374,172.0,0,1989
7389,51.0,6,1989
7409,483.0,0,1989
7412,1651.0,0,1989
7414,42.0,0,1989
7416,113.0,0,1989
7422,1039.0,0,1989
7431,79.5,4,1989
7448,40.0,12,1989
7450,131.0,13,1989
7543,47.0,0,1989
7544,41.0,0,1989
7857,277.0,0,1989
8288,89.0,0,1989
8361,112.0,1,1989
8513,16.0,2,1989
8718,52.0,1,1989
8909,16.0,2,1989
9181,11.0,0,1989
9615,5.0,1,1989
9622,29.0,3,1989
10162,13.0,0,1989
10354,171.0,0,1989
10400,20.0,1,1989
10657,28.0,1,1989
10797,23.0,0,1989
10840,42.0,0,1989
10993,33.0,2,1989
11102,13.0,1,1989
11181,11.0,0,1989
22944,41.0,0,1989
23436,10.0,2,1989
23545,33.0,5,1989
26986,325.0,0,1989
28517,33.0,0,1989
28883,127.0,0,1989
50506,316.0,0,1989
51268,65.0,0,1989
51645,1224.0,0,1989
55193,582.0,0,1989
55599,12.0,0,1989
57819,76.0,1,1989
60506,61.0,0,1989
83716,180.0,2,1989
148003,41.0,1,1989
284217,31.0,0,1989
338412,25.0,3,1989
373156,1.0,5,1989
442459,50.0,0,1989
729238,78.0,1,1989
12,145.0,7,1990
25,53.0,15,1990
26,13.0,0,1990
28,392.0,6,1990
30,30.0,2,1990
34,79.0,3,1990
43,197.0,3,1990
49,29.0,4,1990
55,11.0,5,1990
59,14.0,1,1990
87,57.0,1,1990
95,35.0,7,1990
100,38.0,25,1990
116,233.0,0,1990
142,120.5,7,1990
151,124.0,0,1990
158,37.0,1,1990
174,2.0,14,1990
175,23.5,0,1990
183,22.0,10,1990
189,28.0,3,1990
211,128.0,1,1990
213,42.0,29,1990
231,24.0,4,1990
239,67.0,0,1990
240,128.0,4,1990
250,48.0,6,1990
259,41.0,4,1990
270,46.0,0,1990
280,17.0,1,1990
283,30.5,12,1990
286,332.5,1,1990
290,31.0,4,1990
306,92.0,0,1990
308,288.0,3,1990
309,9.0,2,1990
335,29.0,25,1990
337,58.0,7,1990
338,15.0,41,1990
344,30.0,14,1990
345,476.0,7,1990
347,81.0,3,1990
348,18.0,33,1990
350,1623.0,2,1990
351,193.5,10,1990
353,13.5,6,1990
354,329.0,12,1990
367,93.0,8,1990
374,146.0,2,1990
383,21.0,2,1990
410,115.0,4,1990
411,94.5,1,1990
412,23.0,5,1990
435,37.0,6,1990
462,47.0,28,1990
551,77.5,3,1990
566,36.0,0,1990
590,134.0,4,1990
594,17.0,0,1990
596,2223.0,4,1990
627,201.0,1,1990
629,13.0,1,1990
632,277.0,6,1990
633,551.0,1,1990
667,74.0,0,1990
670,18.0,0,1990
716,43.0,6,1990
717,59.0,7,1990
722,9.0,7,1990
759,25.0,4,1990
760,135.0,15,1990
762,115.0,0,1990
801,8.0,7,1990
811,54.0,0,1990
828,3.0,0,1990
866,19.0,7,1990
890,13.0,0,1990
914,116.0,18,1990
917,10.0,1,1990
919,21.0,1,1990
920,79.5,25,1990
925,143.5,11,1990
943,154.0,2,1990
948,92.0,0,1990
960,218.0,3,1990
961,310.0,0,1990
963,71.0,3,1990
971,60.0,0,1990
975,341.0,0,1990
983,56.5,4,1990
995,334.0,1,1990
998,139.0,0,1990
1000,31.0,0,1990
1056,53.0,2,1990
1059,206.0,1,1990
1071,146.0,5,1990
1072,40.0,0,1990
